microbe	metaphlan2
s__Bacteroides_sp_3_1_33FAA	0.06534
s__Alistipes_shahii	0.0583
s__Oscillibacter_sp_KLE_1728	0.05384
s__Bacteroides_sp_9_1_42FAA	0.051620000000000006
s__Bilophila_wadsworthia	0.04754
s__Lachnospiraceae_bacterium_2_1_58FAA	0.04709
s__Veillonella_parvula	0.04579
s__Lachnospiraceae_bacterium_7_1_58FAA	0.04572
s__Veillonella_unclassified	0.045630000000000004
s__Barnesiella_unclassified	0.04402
s__Odoribacter_splanchnicus	0.04311
s__Klebsiella_pneumoniae	0.03864
s__Holdemania_filiformis	0.03801
s__Bacteroides_sp_1_1_6	0.03777
s__Holdemania_sp_AP2	0.03675
s__Eggerthella_sp_1_3_56FAA	0.03594
s__Clostridium_perfringens	0.033260000000000005
s__Eggerthella_lenta	0.02995
s__Anaerotruncus_colihominis	0.02945
s__Clostridium_hathewayi	0.0278
s__Bacteroides_sp_3_1_23	0.027639999999999998
s__Citrobacter_unclassified	0.02575
s__Veillonella_atypica	0.025480000000000003
s__Eggerthella_sp_HGA1	0.02522
s__Bifidobacterium_catenulatum	0.02459
s__Clostridium_citroniae	0.023219999999999998
s__Clostridium_asparagiforme	0.02253
s__Bacillus_amyloliquefaciens	0.0218
s__Dialister_succinatiphilus	0.020819999999999998
s__Citrobacter_freundii	0.020630000000000003
s__Lactobacillus_helveticus	0.02056
s__Paraprevotella_clara	0.02018
s__Bacteroides_finegoldii	0.01962
s__Alistipes_indistinctus	0.01916
s__Actinomyces_sp_ICM39	0.0185
s__Lactobacillus_rhamnosus	0.01814
s__Streptococcus_australis	0.018090000000000002
s__Bacteroides_sp_1_1_14	0.01743
s__Oscillibacter_sp_KLE_1745	0.016659999999999998
s__Enterobacter_cloacae	0.01642
s__Catenibacterium_unclassified	0.01637
s__Clostridium_sp_7_3_54FAA	0.01546
s__Actinomyces_odontolyticus	0.01544
s__Clostridium_bartlettii	0.01429
s__Clostridium_sp_M62_1	0.01365
s__Bacteroides_sp_D22	0.013569999999999999
s__Actinomyces_sp_ICM47	0.01319
s__Lactobacillus_fructivorans	0.01316
s__Eubacterium_hallii	0.013030000000000002
s__Bacteroides_sp_2_1_16	0.01261
s__Eubacterium_siraeum	0.011859999999999999
s__Lachnospiraceae_bacterium_1_4_56FAA	0.01168
s__Veillonella_dispar	0.010879999999999999
s__Veillonella_sp_oral_taxon_158	0.0108
s__Parabacteroides_sp_D25	0.01077
s__Synergistes_unclassified	0.01055
s__Bacteroides_faecis	0.010320000000000001
s__Enterobacter_aerogenes	0.00997
s__Burkholderiales_bacterium_1_1_47	0.00984
s__Bacteroides_sp_2_1_33B	0.00981
s__Bacteroides_sp_2_2_4	0.00796
s__Atopobium_sp_ICM58	0.007379999999999999
s__Clostridium_spiroforme	0.006409999999999999
s__Bacteroides_sp_4_1_36	0.00621
s__Alistipes_senegalensis	0.00554
s__Ruminococcus_sp_JC304	0.00521
s__Parasutterella_unclassified	0.0050100000000000006
s__Parvimonas_unclassified	0.00499
s__Streptococcus_sanguinis	0.0034200000000000003
s__Actinomyces_sp_oral_taxon_172	0.00299
s__Alistipes_sp_HGB5	0.0023899999999999998
s__Eubacterium_dolichum	0.00193
s__Bifidobacterium_animalis	0.0012
s__Actinomyces_sp_HPA0247	0.00043
