microbe	metaphlan2
s__Eubacterium_rectale	0.10252
s__Peptostreptococcaceae_noname_unclassified	0.09756000000000001
s__Klebsiella_oxytoca	0.09675
s__Desulfovibrio_piger	0.09025
s__Dorea_longicatena	0.09002
s__Clostridium_hathewayi	0.08221
s__Veillonella_sp_oral_taxon_158	0.08177000000000001
s__Ruminococcus_obeum	0.08057
s__Leuconostoc_lactis	0.07984
s__Parabacteroides_sp_D13	0.07962000000000001
s__Clostridium_butyricum	0.0775
s__Veillonella_sp_HPA0037	0.07376
s__Eubacterium_biforme	0.07303
s__Bacteroides_nordii	0.07012
s__Ruminococcus_gnavus	0.06675
s__Enterobacter_aerogenes	0.06605
s__Bifidobacterium_catenulatum	0.06245
s__Eubacterium_eligens	0.062
s__Barnesiella_unclassified	0.06129
s__Bacteroides_faecis	0.06084
s__Bacteroides_finegoldii	0.06051
s__Bacteroides_sp_4_3_47FAA	0.05625
s__Bacteroides_sp_2_2_4	0.05279
s__Streptococcus_thermophilus	0.051039999999999995
s__Clostridium_difficile	0.0491
s__Catenibacterium_unclassified	0.04697
s__Bacteroides_plebeius	0.0462
s__Subdoligranulum_sp_4_3_54A2FAA	0.04365
s__Eubacterium_limosum	0.0436
s__Bacteroides_caccae	0.03719
s__Clostridium_ramosum	0.036789999999999996
s__Bacteroidales_noname_unclassified	0.0335
s__Veillonella_sp_3_1_44	0.030789999999999998
s__Holdemania_filiformis	0.02843
s__Clostridium_sp_ATCC_29733	0.027589999999999996
s__Clostridium_asparagiforme	0.02513
s__Ruminococcus_torques	0.02458
s__Coprobacillus_sp_D7	0.02356
s__Clostridium_sp_7_3_54FAA	0.02285
s__Faecalibacterium_unclassified	0.02274
s__Bacillus_cereus_thuringiensis	0.0211
s__Alistipes_senegalensis	0.02095
s__Bacteroides_sp_9_1_42FAA	0.02093
s__Megamonas_rupellensis	0.02005
s__Bacteroides_sp_4_1_36	0.01828
s__Ruminococcus_lactaris	0.018009999999999998
s__Paraprevotella_unclassified	0.01769
s__Clostridium_citroniae	0.01634
s__Alistipes_sp_HGB5	0.01517
s__Clostridiaceae_noname_unclassified	0.013369999999999998
s__Clostridium_sp_D5	0.012980000000000002
s__Citrobacter_sp_30_2	0.01288
s__Bacteroides_sp_2_1_33B	0.01247
s__Clostridium_bifermentans	0.01103
s__Coprobacillus_sp_3_3_56FAA	0.01018
s__Prevotella_copri	0.01009
s__Odoribacter_splanchnicus	0.009909999999999999
s__Holdemania_sp_AP2	0.009470000000000001
s__Bacteroides_sp_2_1_16	0.00938
s__Parabacteroides_sp_D25	0.009290000000000001
s__Blautia_sp_KLE_1732	0.00859
s__Lachnospiraceae_bacterium_1_1_57FAA	0.008459999999999999
s__Enterococcus_casseliflavus	0.007679999999999999
s__Bacteroides_sp_3_1_33FAA	0.007670000000000001
s__Veillonella_sp_6_1_27	0.006840000000000001
s__Ruminococcus_bromii	0.0057799999999999995
s__Bacteroides_sp_D2	0.005379999999999999
s__Clostridium_sordellii	0.00519
s__Roseburia_inulinivorans	0.00494
s__Bifidobacterium_sp_12_1_47BFAA	0.00471
s__Ruminococcus_sp	0.00359
s__Bacteroides_sp_D22	0.0035
s__Raoultella_unclassified	0.0032600000000000003
s__Eubacterium_hallii	0.00324
s__Lactobacillus_acidophilus	0.00316
s__Hafnia_unclassified	0.0021899999999999997
s__Clostridiales_bacterium_1_7_47FAA	0.00203
s__Enterococcus_avium	0.0019100000000000002
s__Eggerthella_unclassified	0.0017
s__Streptococcus_salivarius	0.0016300000000000002
s__Clostridium_bolteae	0.00147
s__Roseburia_unclassified	0.0008699999999999999
s__Bacteroides_sp_3_2_5	0.0005099999999999999
s__Lachnospiraceae_bacterium_4_1_37FAA	0.0005099999999999999
