microbe	metaphlan2
s__Bacteroides_sp_4_3_47FAA	0.02313
s__Ruminococcus_obeum	0.0214
s__Clostridium_hathewayi	0.02128
s__Holdemania_filiformis	0.02079
s__Bacteroides_sp_2_2_4	0.02046
s__Desulfovibrio_piger	0.020059999999999998
s__Bacteroides_sp_9_1_42FAA	0.01851
s__Streptococcus_parasanguinis	0.016730000000000002
s__Veillonella_sp_6_1_27	0.01526
s__Bacteroides_sp_2_1_16	0.01429
s__Leuconostoc_lactis	0.01234
s__Coprobacillus_sp_3_3_56FAA	0.01213
s__Faecalibacterium_unclassified	0.011729999999999999
s__Clostridium_sp_7_2_43FAA	0.011479999999999999
s__Clostridiaceae_noname_unclassified	0.01145
s__Ruminococcus_lactaris	0.01142
s__Eggerthella_unclassified	0.00908
s__Bacteroides_sp_2_1_33B	0.00772
s__Lactobacillus_acidophilus	0.00771
s__Holdemania_sp_AP2	0.00603
s__Eubacterium_hallii	0.00579
s__Bacteroides_finegoldii	0.00565
s__Veillonella_sp_ACP1	0.0055899999999999995
s__Lachnospiraceae_bacterium_5_1_57FAA	0.00556
s__Parabacteroides_sp_D25	0.00541
s__Odoribacter_splanchnicus	0.00496
s__Lachnospiraceae_bacterium_1_1_57FAA	0.0047
s__Citrobacter_sp_30_2	0.00462
s__Flavonifractor_unclassified	0.0046
s__Clostridium_sp_D5	0.00424
s__Clostridium_nexile	0.0042
s__Coprococcus_sp_HPP0048	0.00403
s__Lachnospiraceae_bacterium_2_1_58FAA	0.00385
s__Clostridium_leptum	0.00344
s__Akkermansia_unclassified	0.0032
s__Megamonas_rupellensis	0.00237
s__Bacteroides_sp_D22	0.00215
s__Blautia_sp_KLE_1732	0.00202
s__Bacteroides_sp_3_1_33FAA	0.00165
s__Coprobacillus_sp_8_2_54BFAA	0.0015
s__Lachnospiraceae_bacterium_7_1_58FAA	0.00144
s__Eggerthella_lenta	0.0014
s__Clostridium_sp_ATCC_BAA_442	0.00134
s__Clostridium_bolteae	0.00078
s__Clostridium_sordellii	0.00075
s__Bacteroides_sp_HPS0048	0.00058
s__Bacteroides_sp_3_2_5	0.00054
s__Prevotella_copri	0.00053
s__Lachnospiraceae_bacterium_4_1_37FAA	0.0005200000000000001
s__Clostridiales_bacterium_1_7_47FAA	0.00047000000000000004
s__Fusobacterium_ulcerans	0.00033999999999999997
